study_accession	secondary_study_accession	study_title	study_alias	experiment_accession	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	experiment_title	experiment_alias	sample_accession	secondary_sample_accession	run_accession	submission_accession	tax_id	scientific_name	nominal_length	read_count	base_count	center_name	first_public	last_updated	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713932	ILLUMINA	Illumina HiSeq 2000	UBXU	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27950	SAMN03003399	SRS711854	SRR1589672	SRA187582	3218	Physcomitrella patens	472000.0	23923209.0	7176962700.0	JGI	2015-06-05	2015-06-19	JGI-27951	2744280465;2766501211;	07fb00556d198ad172348ce71911df6c;8ce120393f43e4d3c795cb3bd3ccaffb;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589672/SRR1589672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589672/SRR1589672_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/002/SRR1589672/SRR1589672_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/002/SRR1589672/SRR1589672_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589672/SRR1589672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589672/SRR1589672_2.fastq.gz;							4574458853.0	6173c7bb05063b4643614f4489478605	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/002/SRR1589672	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/002/SRR1589672	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/002/SRR1589672				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713933	ILLUMINA	Illumina HiSeq 2000	UBYA	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-28022	SAMN03003399	SRS711854	SRR1589673	SRA187582	3218	Physcomitrella patens	492000.0	24739799.0	7421939700.0	JGI	2015-06-05	2015-06-19	JGI-28023	3028257950;3029217333;	8dc77eecd27d37504b6281c4f6cf3358;308a9d3b7a5461d64f0d15b79b965c6c;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589673/SRR1589673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589673/SRR1589673_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/003/SRR1589673/SRR1589673_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/003/SRR1589673/SRR1589673_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589673/SRR1589673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589673/SRR1589673_2.fastq.gz;							5031287743.0	628012426d805aa288cba8f22fc89226	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/003/SRR1589673	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/003/SRR1589673	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/003/SRR1589673				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713934	ILLUMINA	Illumina HiSeq 2000	UBYO	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27992	SAMN03003399	SRS711854	SRR1589674	SRA187582	3218	Physcomitrella patens	497000.0	18562659.0	5568797700.0	JGI	2015-06-05	2015-06-19	JGI-27993	2247877795;2243725614;	0ae180a92d81c49b127312bbd9ffe821;7f1179f1d2e80479ecfc140fac81daf7;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589674/SRR1589674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589674/SRR1589674_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/004/SRR1589674/SRR1589674_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/004/SRR1589674/SRR1589674_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589674/SRR1589674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589674/SRR1589674_2.fastq.gz;							3724244369.0	0423244b42dbb2fab5d10efb40644984	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/004/SRR1589674	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/004/SRR1589674	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/004/SRR1589674				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713935	ILLUMINA	Illumina HiSeq 2000	UBXN	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-28014	SAMN03003399	SRS711854	SRR1589675	SRA187582	3218	Physcomitrella patens	494000.0	15839306.0	4751791800.0	JGI	2015-06-05	2015-06-19	JGI-28015	1946158881;1925122706;	3bad5c6cdcdabceb803346f223f50aa0;5a6ecbca7a590bdfd0998b83e0e6cd57;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589675/SRR1589675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589675/SRR1589675_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/005/SRR1589675/SRR1589675_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/005/SRR1589675/SRR1589675_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589675/SRR1589675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589675/SRR1589675_2.fastq.gz;							3212252121.0	2a154e9e972e181bb2a44f088234191a	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/005/SRR1589675	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/005/SRR1589675	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/005/SRR1589675				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713936	ILLUMINA	Illumina HiSeq 2000	UBYC	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27960	SAMN03003399	SRS711854	SRR1589676	SRA187582	3218	Physcomitrella patens	501000.0	17071806.0	5121541800.0	JGI	2015-06-05	2015-06-19	JGI-27961	2039107144;2054346388;	f5013ba292e3b7e57b9ab7a76108ebf6;34d624be6685f1ba0954b7d4df567a99;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589676/SRR1589676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589676/SRR1589676_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/006/SRR1589676/SRR1589676_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/006/SRR1589676/SRR1589676_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589676/SRR1589676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589676/SRR1589676_2.fastq.gz;							3398342239.0	d7957b02432a9f36492ad0573d044339	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/006/SRR1589676	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/006/SRR1589676	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/006/SRR1589676				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713937	ILLUMINA	Illumina HiSeq 2000	UBYZ	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27982	SAMN03003399	SRS711854	SRR1589677	SRA187582	3218	Physcomitrella patens	493000.0	27966310.0	8389893000.0	JGI	2015-06-05	2015-06-19	JGI-27983	3401583524;3355149359;	fa2421fb4a5f9f8cfcea148c279b1963;fdf4dba31c397576e986f4e66ed87f14;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589677/SRR1589677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589677/SRR1589677_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/007/SRR1589677/SRR1589677_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/007/SRR1589677/SRR1589677_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589677/SRR1589677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589677/SRR1589677_2.fastq.gz;							5594125928.0	811c61ea65a54acf4f6d96a950f3c479	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/007/SRR1589677	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/007/SRR1589677	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/007/SRR1589677				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713938	ILLUMINA	Illumina HiSeq 2000	UBZA	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-28024	SAMN03003399	SRS711854	SRR1589678	SRA187582	3218	Physcomitrella patens	478000.0	18266108.0	5479832400.0	JGI	2015-06-05	2015-06-19	JGI-28025	2145152548;2155680335;	68aea694482afb833aba9ae230d54772;124c9473ca65cacb911ff9474c7ba0bf;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/008/SRR1589678/SRR1589678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/008/SRR1589678/SRR1589678_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/008/SRR1589678/SRR1589678_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/008/SRR1589678/SRR1589678_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/008/SRR1589678/SRR1589678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/008/SRR1589678/SRR1589678_2.fastq.gz;							3685298412.0	dcb428fb068d22b07c160c4ab4d4c661	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/008/SRR1589678	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/008/SRR1589678	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/008/SRR1589678				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713939	ILLUMINA	Illumina HiSeq 2000	UBYW	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27976	SAMN03003399	SRS711854	SRR1589679	SRA187582	3218	Physcomitrella patens	495000.0	17463888.0	5239166400.0	JGI	2015-06-05	2015-06-19	JGI-27977	2049794114;2044356883;	c216d316ea08d31b22c268bb7c1f2f2f;f0f35cd3082d19229b01e05103280077;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1589679/SRR1589679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1589679/SRR1589679_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/009/SRR1589679/SRR1589679_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/009/SRR1589679/SRR1589679_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1589679/SRR1589679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1589679/SRR1589679_2.fastq.gz;							3492652952.0	bc8091c70ea0ea1920a56cf725339389	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/009/SRR1589679	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/009/SRR1589679	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/009/SRR1589679				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713940	ILLUMINA	Illumina HiSeq 2000	UBXY	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-28020	SAMN03003399	SRS711854	SRR1589680	SRA187582	3218	Physcomitrella patens	481000.0	25174302.0	7552290600.0	JGI	2015-06-05	2015-06-19	JGI-28021	3156682342;3105372597;	9e19ca160370d21fc08b5eadeefdced6;ab830de1e95320eae8cb7104b64e2eec;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/000/SRR1589680/SRR1589680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/000/SRR1589680/SRR1589680_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/000/SRR1589680/SRR1589680_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/000/SRR1589680/SRR1589680_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/000/SRR1589680/SRR1589680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/000/SRR1589680/SRR1589680_2.fastq.gz;							5179414263.0	5758b44ec100422ea794ccd1a59789c5	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/000/SRR1589680	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/000/SRR1589680	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/000/SRR1589680				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713941	ILLUMINA	Illumina HiSeq 2000	UBYB	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27978	SAMN03003399	SRS711854	SRR1589681	SRA187582	3218	Physcomitrella patens	479000.0	15379361.0	4613808300.0	JGI	2015-06-05	2015-06-19	JGI-27979	1755431972;1775136751;	983de29a3169b8423c7bf3d738ba1654;159b57e5fd745bfbd176c5204b53781a;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/001/SRR1589681/SRR1589681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/001/SRR1589681/SRR1589681_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/001/SRR1589681/SRR1589681_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/001/SRR1589681/SRR1589681_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/001/SRR1589681/SRR1589681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/001/SRR1589681/SRR1589681_2.fastq.gz;							3024382549.0	a00321570ce138c322f992ea8f3af261	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/001/SRR1589681	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/001/SRR1589681	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/001/SRR1589681				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713942	ILLUMINA	Illumina HiSeq 2000	UBZX	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-28010	SAMN03003399	SRS711854	SRR1589682	SRA187582	3218	Physcomitrella patens	512000.0	21749746.0	6524923800.0	JGI	2015-06-05	2015-06-19	JGI-28011	2734086683;2686029764;	0c09916b7a9b2aec330eaedaa20297d1;9bb83db1eb2b26d00b0e269af17f9a85;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589682/SRR1589682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589682/SRR1589682_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/002/SRR1589682/SRR1589682_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/002/SRR1589682/SRR1589682_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589682/SRR1589682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/002/SRR1589682/SRR1589682_2.fastq.gz;							4488332838.0	5a55ce88bfb1e09526ea7dafe2e11f92	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/002/SRR1589682	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/002/SRR1589682	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/002/SRR1589682				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713943	ILLUMINA	Illumina HiSeq 2000	UBYT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27968	SAMN03003399	SRS711854	SRR1589683	SRA187582	3218	Physcomitrella patens	481000.0	19392759.0	5817827700.0	JGI	2015-06-05	2015-06-19	JGI-27969	2208353064;2222086767;	a6ac577a465796f49159dabc74916782;10f8b27f31f49186aa0eea7634c64bec;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589683/SRR1589683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589683/SRR1589683_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/003/SRR1589683/SRR1589683_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/003/SRR1589683/SRR1589683_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589683/SRR1589683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/003/SRR1589683/SRR1589683_2.fastq.gz;							3668649205.0	bab269ab465ac636167fb08e30dfa680	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/003/SRR1589683	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/003/SRR1589683	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/003/SRR1589683				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713944	ILLUMINA	Illumina HiSeq 2000	UBZG	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27962	SAMN03003399	SRS711854	SRR1589684	SRA187582	3218	Physcomitrella patens	473000.0	19767590.0	5930277000.0	JGI	2015-06-05	2015-06-19	JGI-27963	2326029472;2332814784;	fd98f0fded1fd1ed9861e467c4ca728b;ea9d161aed2abf923aa616027bdef471;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589684/SRR1589684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589684/SRR1589684_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/004/SRR1589684/SRR1589684_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/004/SRR1589684/SRR1589684_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589684/SRR1589684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/004/SRR1589684/SRR1589684_2.fastq.gz;							3896438736.0	3ad24fe1c3ddac4c37fee0b99cf59c23	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/004/SRR1589684	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/004/SRR1589684	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/004/SRR1589684				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713945	ILLUMINA	Illumina HiSeq 2000	UBZP	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27990	SAMN03003399	SRS711854	SRR1589685	SRA187582	3218	Physcomitrella patens	498000.0	18925830.0	5677749000.0	JGI	2015-06-05	2015-06-19	JGI-27991	2327871162;2291847709;	4ece6a462fa940ca8fc387547bccd6c5;fa2c8e010be323a8b05fbfcd60ffa56e;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589685/SRR1589685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589685/SRR1589685_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/005/SRR1589685/SRR1589685_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/005/SRR1589685/SRR1589685_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589685/SRR1589685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/005/SRR1589685/SRR1589685_2.fastq.gz;							3842436449.0	a4c7dec4917876e750e3c0b028ffd5ab	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/005/SRR1589685	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/005/SRR1589685	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/005/SRR1589685				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713946	ILLUMINA	Illumina HiSeq 2000	UBXW	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27952	SAMN03003399	SRS711854	SRR1589686	SRA187582	3218	Physcomitrella patens	496000.0	16887334.0	5066200200.0	JGI	2015-06-05	2015-06-19	JGI-27953	1992983460;1994715010;	47b8d93aa6145e3aa3f09283fcec346c;844e1736817188902a6734d0a3bde32f;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589686/SRR1589686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589686/SRR1589686_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/006/SRR1589686/SRR1589686_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/006/SRR1589686/SRR1589686_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589686/SRR1589686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/006/SRR1589686/SRR1589686_2.fastq.gz;							3306518682.0	f305f7053dd52a14e2af272601baf4b3	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/006/SRR1589686	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/006/SRR1589686	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/006/SRR1589686				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259145	SRP048217	Physcomitrella patens Transcriptome or Gene expression	PRJNA259145	SRX713947	ILLUMINA	Illumina HiSeq 2000	UBYX	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27996	SAMN03003399	SRS711854	SRR1589687	SRA187582	3218	Physcomitrella patens	471000.0	15577383.0	4673214900.0	JGI	2015-06-05	2015-06-19	JGI-27997	1813106256;1828626831;	f1a13d224b2a3daa308fa7561ce4fc5e;1618cf60c75c2109b5cd30d1ccdcc64d;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589687/SRR1589687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589687/SRR1589687_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/007/SRR1589687/SRR1589687_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/007/SRR1589687/SRR1589687_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589687/SRR1589687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/007/SRR1589687/SRR1589687_2.fastq.gz;							3037689473.0	7cdfddd13bcabee62860c818ddd441e3	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/007/SRR1589687	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/007/SRR1589687	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/007/SRR1589687				1031602		Physcomitrella patens patens	0.0	2015-06-05
PRJNA259146	SRP048197	Physcomitrella patens Transcriptome or Gene expression	PRJNA259146	SRX712736	ILLUMINA	Illumina HiSeq 2000	SYYU	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2000 paired end sequencing	JGI-27147	SAMN03003002	SRS710986	SRR1588449	SRA187509	3218	Physcomitrella patens	474000.0	26620514.0	7986154200.0	JGI	2015-06-05	2015-06-19	JGI-27148	3167935554;3185803480;	e0555de04ce9f6305bc78295e3633277;2ba9e05ba55c451e361f33081c4e9762;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1588449/SRR1588449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1588449/SRR1588449_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/009/SRR1588449/SRR1588449_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR158/009/SRR1588449/SRR1588449_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1588449/SRR1588449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR158/009/SRR1588449/SRR1588449_2.fastq.gz;							5282811810.0	6f05c8d02e43f693bee2582e25f31698	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/009/SRR1588449	fasp.sra.ebi.ac.uk:/vol1/srr/SRR158/009/SRR1588449	ftp.sra.ebi.ac.uk/vol1/srr/SRR158/009/SRR1588449				1031100		Physcomitrella patens patens	0.0	2015-06-05
